iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IRL,Europe,Ireland,27/06/2020,25405,9,7.143,1710,1,1.714,5057.626,1.792,1.422,340.427,0.199,0.341,0.89,,,,,,,,,419165,4007,84.06,0.804,2815,0.565,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,28/06/2020,25414,9,6.571,1712,2,1.714,5059.417,1.792,1.308,340.825,0.398,0.341,0.92,,,37,7.366,1,0.198,7,1.383,421889,2724,84.606,0.546,2896,0.581,0,,tests performed,,,,,,,,,,,,,,5023108,1213.6001,7.4,-3.2,245.3639
IRL,Europe,Ireland,29/06/2020,25437,23,9,1713,1,1.857,5063.996,4.579,1.792,341.024,0.199,0.37,0.96,,,,,,,,,425229,3340,85.276,0.67,3159,0.634,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,30/06/2020,25439,2,8.571,1714,1,2,5064.394,0.398,1.706,341.223,0.199,0.398,0.96,,,,,,,,,429820,4591,86.196,0.921,3512,0.704,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,01/07/2020,25462,23,11.286,1715,1,1.857,5068.973,4.579,2.247,341.422,0.199,0.37,0.96,,,,,,,,,434371,4551,87.109,0.913,3698,0.742,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,02/07/2020,25473,11,11.714,1717,2,1.286,5071.163,2.19,2.332,341.82,0.398,0.256,0.96,,,,,,,,,438163,3792,87.869,0.76,3813,0.765,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,03/07/2020,25477,4,11.571,1717,0,1.143,5071.959,0.796,2.304,341.82,0,0.228,0.98,,,,,,,,,446212,8049,89.484,1.614,4436,0.89,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,04/07/2020,25489,12,12,1717,0,1,5074.348,2.389,2.389,341.82,0,0.199,1.01,,,,,,,,,454524,8312,91.15,1.667,5051,1.013,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,05/07/2020,25498,9,12,1720,3,1.143,5076.14,1.792,2.389,342.417,0.597,0.228,1.05,,,21,4.181,2,0.395,9,1.779,461524,7000,92.554,1.404,5662,1.135,0,,tests performed,,,,,,,,,,,,,,5023108,1148.9001,6.78,-11.77,232.28297
IRL,Europe,Ireland,06/07/2020,25509,11,10.286,1721,1,1.143,5078.33,2.19,2.048,342.617,0.199,0.228,1.07,,,,,,,,,468053,6529,93.864,1.309,6118,1.227,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,07/07/2020,25527,18,12.571,1721,0,1,5081.913,3.583,2.503,342.617,0,0.199,1.1,,,,,,,,,474214,6161,95.099,1.236,6342,1.272,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,08/07/2020,25531,4,9.857,1722,1,1,5082.71,0.796,1.962,342.816,0.199,0.199,1.16,,,,,,,,,478575,4361,95.974,0.875,6315,1.266,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,09/07/2020,25538,7,9.286,1722,0,0.714,5084.103,1.394,1.849,342.816,0,0.142,1.23,,,,,,,,,482520,3945,96.765,0.791,6337,1.271,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,10/07/2020,25542,4,9.286,1724,2,1,5084.9,0.796,1.849,343.214,0.398,0.199,1.26,,,,,,,,,491850,9330,98.636,1.871,6520,1.308,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,11/07/2020,25565,23,10.857,1724,0,1,5089.478,4.579,2.161,343.214,0,0.199,1.27,,,,,,,,,500779,8929,100.426,1.791,6608,1.325,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,12/07/2020,25589,24,13,1724,0,0.571,5094.256,4.778,2.588,343.214,0,0.114,1.27,,,12,2.389,1,0.198,3,0.593,509496,8717,102.175,1.748,6853,1.374,0,,tests performed,,,,,,,,,,,,,,5023108,1144.0001,6.55,-0.94,231.2923
IRL,Europe,Ireland,13/07/2020,25611,22,14.571,1724,0,0.429,5098.636,4.38,2.901,343.214,0,0.085,1.27,,,,,,,,,517160,7664,103.711,1.537,7015,1.407,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,14/07/2020,25628,17,14.429,1724,0,0.429,5102.021,3.384,2.872,343.214,0,0.085,1.27,,,,,,,,,523560,6400,104.995,1.283,7049,1.414,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,15/07/2020,25638,10,15.286,1725,1,0.429,5104.011,1.991,3.043,343.413,0.199,0.085,1.25,,,,,,,,,527947,4387,105.875,0.88,7053,1.414,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,16/07/2020,25670,32,18.857,1727,2,0.714,5110.382,6.371,3.754,343.811,0.398,0.142,1.22,,,,,,,,,532263,4316,106.74,0.866,7106,1.425,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,17/07/2020,25683,13,20.143,1729,2,0.714,5112.97,2.588,4.01,344.209,0.398,0.142,1.21,,,,,,,,,541775,9512,108.648,1.908,7132,1.43,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,18/07/2020,25698,15,19,1729,0,0.714,5115.956,2.986,3.783,344.209,0,0.142,1.19,,,,,,,,,551018,9243,110.501,1.854,7177,1.439,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,19/07/2020,25730,32,20.143,1729,0,0.714,5122.327,6.371,4.01,344.209,0,0.142,1.18,,,12,2.389,1,0.198,9,1.779,559648,8630,112.232,1.731,7165,1.437,0,,tests performed,,,,,,,,,,,,,,5023108,1186.7001,6.59,7.96,239.92531
IRL,Europe,Ireland,20/07/2020,25750,20,19.857,1730,1,0.857,5126.308,3.982,3.953,344.408,0.199,0.171,1.19,,,,,,,,,568063,8415,113.92,1.688,7272,1.458,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,21/07/2020,25760,10,18.857,1730,0,0.857,5128.299,1.991,3.754,344.408,0,0.171,1.21,,,,,,,,,574737,6674,115.258,1.338,7311,1.466,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,22/07/2020,25766,6,18.286,1730,0,0.714,5129.494,1.194,3.64,344.408,0,0.142,1.21,,,,,,,,,579356,4619,116.184,0.926,7344,1.473,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,23/07/2020,25802,36,18.857,1730,0,0.429,5136.66,7.167,3.754,344.408,0,0.085,1.19,,,,,,,,,583423,4067,117,0.816,7309,1.466,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,24/07/2020,25819,17,19.429,1731,1,0.286,5140.045,3.384,3.868,344.607,0.199,0.057,1.22,,,,,,,,,592403,8980,118.801,1.801,7233,1.451,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,25/07/2020,25826,7,18.286,1731,0,0.286,5141.438,1.394,3.64,344.607,0,0.057,1.27,,,,,,,,,601291,8888,120.583,1.782,7182,1.44,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,26/07/2020,25845,19,16.429,1732,1,0.429,5145.221,3.783,3.271,344.806,0.199,0.085,1.33,,,14,2.787,1,0.198,7,1.383,609307,8016,122.191,1.608,7094,1.423,0,,tests performed,,,,,,,,,,,,,,5023108,1191.8,6.43,0.99,240.9564
IRL,Europe,Ireland,27/07/2020,25869,24,17,1732,0,0.286,5149.999,4.778,3.384,344.806,0,0.057,1.4,,,,,,,,,615111,5804,123.355,1.164,6721,1.348,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,28/07/2020,25881,12,17.286,1732,0,0.286,5152.388,2.389,3.441,344.806,0,0.057,1.48,,,,,,,,,620076,4965,124.35,0.996,6477,1.299,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,29/07/2020,25892,11,18,1732,0,0.286,5154.578,2.19,3.583,344.806,0,0.057,1.55,,,,,,,,,624816,4740,125.301,0.951,6494,1.302,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,30/07/2020,25930,38,18.286,1732,0,0.286,5162.143,7.565,3.64,344.806,0,0.057,1.62,,,,,,,,,629199,4383,126.18,0.879,6539,1.311,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,31/07/2020,25942,12,17.571,1732,0,0.143,5164.532,2.389,3.498,344.806,0,0.028,1.6,,,,,,,,,633055,3856,126.953,0.773,5807,1.165,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,01/08/2020,26027,85,28.714,1733,1,0.286,5181.453,16.922,5.716,345.006,0.199,0.057,1.59,,,,,,,,,636361,3306,127.616,0.663,5010,1.005,0,,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,02/08/2020,26065,38,31.429,1734,1,0.286,5189.018,7.565,6.257,345.205,0.199,0.057,1.59,,,10,1.991,3,0.593,8,1.581,639492,3131,128.244,0.628,4312,0.865,0,,tests performed,,,,,,,,,,,,,,5023108,1162.9,6.11,-5.71,235.11345
IRL,Europe,Ireland,03/08/2020,26109,44,34.286,1734,0,0.286,5197.778,8.76,6.826,345.205,0,0.057,1.59,,,,,,,,,642533,3041,128.854,0.61,3917,0.786,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,04/08/2020,26162,53,40.143,1734,0,0.286,5208.329,10.551,7.992,345.205,0,0.057,1.57,,,,,,,,,644524,1991,129.253,0.399,3493,0.7,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,05/08/2020,26208,46,45.143,1734,0,0.286,5217.487,9.158,8.987,345.205,0,0.057,1.58,,,,,,,,,648285,3761,130.007,0.754,3353,0.672,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,06/08/2020,26253,45,46.143,1734,0,0.286,5226.445,8.959,9.186,345.205,0,0.057,1.57,,,,,,,,,653118,4833,130.977,0.969,3417,0.685,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,07/08/2020,26303,50,51.571,1734,0,0.286,5236.399,9.954,10.267,345.205,0,0.057,1.58,,,,,,,,,658098,4980,131.975,0.999,3578,0.718,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,08/08/2020,26372,69,49.286,1734,0,0.143,5250.136,13.737,9.812,345.205,0,0.028,1.55,,,,,,,,,662978,4880,132.954,0.979,3802,0.762,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,09/08/2020,26470,98,57.857,1735,1,0.143,5269.646,19.51,11.518,345.404,0.199,0.028,1.49,,,17,3.384,2,0.395,9,1.779,667085,4107,133.778,0.824,3942,0.791,0.01,100,tests performed,,,,,,,,,,,,,,5023108,1181.2001,6.04,3.51,238.81332
IRL,Europe,Ireland,10/08/2020,26644,174,76.429,1736,1,0.286,5304.286,34.64,15.215,345.603,0.199,0.057,1.42,,,,,,,,,670959,3874,134.554,0.777,4061,0.814,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,11/08/2020,26712,68,78.571,1737,1,0.429,5317.823,13.537,15.642,345.802,0.199,0.085,1.36,,,,,,,,,674985,4026,135.362,0.807,4352,0.873,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,12/08/2020,26768,56,80,1738,1,0.571,5328.972,11.148,15.926,346.001,0.199,0.114,1.35,,,,,,,,,680828,5843,136.534,1.172,4649,0.932,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,13/08/2020,26801,33,78.286,1738,0,0.571,5335.541,6.57,15.585,346.001,0,0.114,1.35,,,,,,,,,687900,7072,137.952,1.418,4969,0.996,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,14/08/2020,26838,37,76.429,1738,0,0.571,5342.907,7.366,15.215,346.001,0,0.114,1.36,,,,,,,,,699237,11337,140.225,2.274,5877,1.179,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,15/08/2020,26929,91,79.571,1738,0,0.571,5361.023,18.116,15.841,346.001,0,0.114,1.37,,,,,,,,,709890,10653,142.362,2.136,6702,1.344,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,16/08/2020,26995,66,75,1738,0,0.429,5374.163,13.139,14.931,346.001,0,0.085,1.35,,,13,2.588,3,0.593,13,2.569,720242,10352,144.438,2.076,7594,1.523,0.01,100,tests performed,,,,,,,,,,,,,,5023108,1193.3,5.94,2.3,241.25967
IRL,Europe,Ireland,17/08/2020,27191,196,78.143,1739,1,0.429,5413.182,39.02,15.557,346.2,0.199,0.085,1.33,,,,,,,,,725775,5533,145.547,1.11,7831,1.57,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,18/08/2020,27257,66,77.857,1739,0,0.286,5426.322,13.139,15.5,346.2,0,0.057,1.32,,,,,,,,,730114,4339,146.417,0.87,7876,1.579,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,19/08/2020,27313,56,77.857,1739,0,0.143,5437.47,11.148,15.5,346.2,0,0.028,1.29,,,,,,,,,736306,6192,147.659,1.242,7925,1.589,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,20/08/2020,27499,186,99.714,1739,0,0.143,5474.499,37.029,19.851,346.2,0,0.028,1.26,,,,,,,,,747722,11416,149.948,2.289,8546,1.714,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,21/08/2020,27547,48,101.286,1739,0,0.143,5484.055,9.556,20.164,346.2,0,0.028,1.23,,,,,,,,,760802,13080,152.572,2.623,8795,1.764,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,22/08/2020,27676,129,106.714,1740,1,0.286,5509.736,25.681,21.245,346.399,0.199,0.057,1.22,,,,,,,,,767560,6758,153.927,1.355,8239,1.652,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,23/08/2020,27755,79,108.571,1740,0,0.286,5525.464,15.727,21.614,346.399,0,0.057,1.21,,,17,3.384,2,0.395,29,5.731,772998,5438,155.017,1.091,7537,1.511,0.01,100,tests performed,,,,,,,,,,,,,,5023108,1203.8,5.84,1.95,243.38255
IRL,Europe,Ireland,24/08/2020,27908,153,102.429,1740,0,0.143,5555.923,30.459,20.391,346.399,0,0.028,1.21,,,,,,,,,777836,4838,155.988,0.97,7437,1.491,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,25/08/2020,27969,61,101.714,1740,0,0.143,5568.067,12.144,20.249,346.399,0,0.028,1.19,,,,,,,,,782851,5015,156.993,1.006,7534,1.511,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,26/08/2020,28116,147,114.714,1740,0,0.143,5597.331,29.265,22.837,346.399,0,0.028,1.19,,,,,,,,,790499,7648,158.527,1.534,7742,1.553,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,27/08/2020,28201,85,100.286,1741,1,0.286,5614.253,16.922,19.965,346.598,0.199,0.057,1.16,,,,,,,,,802773,12274,160.988,2.461,7864,1.577,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,28/08/2020,28363,162,116.571,1741,0,0.286,5646.504,32.251,23.207,346.598,0,0.057,1.15,,,,,,,,,815076,12303,163.456,2.467,7753,1.555,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,29/08/2020,28453,90,111,1741,0,0.143,5664.421,17.917,22.098,346.598,0,0.028,1.13,,,,,,,,,825016,9940,165.449,1.993,8208,1.646,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,30/08/2020,28579,126,117.714,1741,0,0.143,5689.505,25.084,23.435,346.598,0,0.028,1.13,,,26,5.176,2,0.395,29,5.731,830675,5659,166.584,1.135,8240,1.652,0.01,100,tests performed,,,,,,,,,,,,,,5023108,1219.9,5.77,2.99,246.63762
IRL,Europe,Ireland,31/08/2020,28719,140,115.857,1741,0,0.143,5717.377,27.871,23.065,346.598,0,0.028,1.15,,,,,,,,,840015,9340,168.457,1.873,8883,1.781,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,01/09/2020,28760,41,113,1741,0,0.143,5725.539,8.162,22.496,346.598,0,0.028,1.18,,,,,,,,,844907,4892,169.438,0.981,8865,1.778,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,02/09/2020,28811,51,99.286,1741,0,0.143,5735.692,10.153,19.766,346.598,0,0.028,1.19,,,,,,,,,852208,7301,170.902,1.464,8816,1.768,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,03/09/2020,29025,214,117.714,1741,0,0,5778.295,42.603,23.435,346.598,0,0,1.2,,,,,,,,,864709,12501,173.409,2.507,8848,1.774,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,04/09/2020,29114,89,107.286,1741,0,0,5796.013,17.718,21.358,346.598,0,0,1.23,,,,,,,,,878773,14064,176.23,2.82,9100,1.825,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,05/09/2020,29206,92,107.571,1742,1,0.143,5814.328,18.315,21.415,346.797,0.199,0.028,1.26,,,,,,,,,890095,11322,178.5,2.271,9297,1.864,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,06/09/2020,29303,97,103.429,1742,0,0.143,5833.639,19.311,20.591,346.797,0,0.028,1.28,,,40,7.963,5,0.988,31,6.126,900438,10343,180.574,2.074,9966,1.999,0.01,100,tests performed,,,,,,,,,,,,,,5023108,1217.6,5.61,-0.42,246.1726
IRL,Europe,Ireland,07/09/2020,29534,231,116.429,1742,0,0.143,5879.627,45.987,23.179,346.797,0,0.028,1.29,,,,,,,,,906691,6253,181.828,1.254,9525,1.91,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,08/09/2020,29672,138,130.286,1744,2,0.429,5907.1,27.473,25.937,347.195,0.398,0.085,1.31,,,,,,,,,913369,6678,183.167,1.339,9780,1.961,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,09/09/2020,29774,102,137.571,1745,1,0.571,5927.406,20.306,27.388,347.394,0.199,0.114,1.3,,,,,,,,,924118,10749,185.323,2.156,10273,2.06,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,10/09/2020,30080,306,150.714,1746,1,0.714,5988.324,60.918,30.004,347.594,0.199,0.142,1.31,,,,,,,,,936481,12363,187.802,2.479,10253,2.056,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,11/09/2020,30164,84,150,1747,1,0.857,6005.047,16.723,29.862,347.793,0.199,0.171,1.31,,,,,,,,,949554,13073,190.424,2.622,10112,2.028,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,12/09/2020,30360,196,164.857,1747,0,0.714,6044.067,39.02,32.82,347.793,0,0.142,1.31,,,,,,,,,961784,12230,192.877,2.453,10241,2.054,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,13/09/2020,30571,211,181.143,1750,3,1.143,6086.073,42.006,36.062,348.39,0.597,0.228,1.33,,,50,9.954,10,1.976,45,8.893,971599,9815,194.845,1.968,10166,2.039,0.01,100,tests performed,,,,,,,,,,,,,,5023108,1266.1,5.69,8.55,255.97826
IRL,Europe,Ireland,14/09/2020,30730,159,170.857,1752,2,1.429,6117.726,31.654,34.014,348.788,0.398,0.284,1.34,,,,,,,,,981487,9888,196.828,1.983,10685,2.143,0.01,100,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,15/09/2020,30985,255,187.571,1753,1,1.286,6168.492,50.765,37.342,348.987,0.199,0.256,1.33,,,,,,,,,989607,8120,198.456,1.628,10891,2.184,0.02,50,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,16/09/2020,31192,207,202.571,1755,2,1.429,6209.701,41.21,40.328,349.385,0.398,0.284,1.32,,,,,,,,,1001848,12241,200.911,2.455,11104,2.227,0.02,50,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,17/09/2020,31549,357,209.857,1758,3,1.714,6280.773,71.072,41.778,349.983,0.597,0.341,1.3,,,,,,,,,1016511,14663,203.852,2.941,11433,2.293,0.02,50,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,18/09/2020,31799,250,233.571,1760,2,1.857,6330.543,49.77,46.499,350.381,0.398,0.37,1.29,,,,,,,,,1031017,14506,206.761,2.909,11638,2.334,0.02,50,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,19/09/2020,32023,224,237.571,1763,3,2.286,6375.137,44.594,47.296,350.978,0.597,0.455,1.28,,,,,,,,,1045397,14380,209.644,2.884,11945,2.395,0.02,50,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,20/09/2020,32271,248,242.857,1764,1,2,6424.508,49.372,48.348,351.177,0.199,0.398,1.28,,,65,12.94,6,1.186,78,15.613,1057535,12138,212.079,2.434,12277,2.462,0.02,50,tests performed,,,,,,,,,,,,,,5023108,1229.7999,5.39,-6.58,248.63918
IRL,Europe,Ireland,21/09/2020,32538,267,258.286,1764,0,1.714,6477.663,53.154,51.42,351.177,0,0.341,1.26,,,,,,,,,1067566,10031,214.09,2.012,12297,2.466,0.02,50,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,22/09/2020,32933,395,278.286,1764,0,1.571,6556.299,78.637,55.401,351.177,0,0.313,1.25,,,,,,,,,1080149,12583,216.614,2.523,12935,2.594,0.02,50,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,23/09/2020,33121,188,275.571,1764,0,1.286,6593.726,37.427,54.861,351.177,0,0.256,1.25,,,,,,,,,1092820,12671,219.155,2.541,12996,2.606,0.02,50,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,24/09/2020,33444,323,270.714,1766,2,1.143,6658.029,64.303,53.894,351.575,0.398,0.228,1.25,,,,,,,,,1107176,14356,222.034,2.879,12952,2.597,0.02,50,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,25/09/2020,33675,231,268,1770,4,1.429,6704.017,45.987,53.353,352.371,0.796,0.284,1.26,,,,,,,,,1121714,14538,224.949,2.915,12957,2.598,0.02,50,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,26/09/2020,33994,319,281.571,1770,0,1,6767.523,63.506,56.055,352.371,0,0.199,1.26,,,,,,,,,1133522,11808,227.317,2.368,12589,2.525,0.02,50,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,27/09/2020,34315,321,292,1772,2,1.143,6831.428,63.905,58.131,352.77,0.398,0.228,1.28,,,90,17.917,17,3.36,81,16.206,1145400,11878,229.699,2.382,12552,2.517,0.02,50,tests performed,,,,,,,,,,,,,,5023108,1214.8999,5.19,-2.63,245.62671
IRL,Europe,Ireland,28/09/2020,34560,245,288.857,1774,2,1.429,6880.202,48.775,57.506,353.168,0.398,0.284,1.3,,,,,,,,,1155266,9866,231.678,1.979,12529,2.513,0.02,50,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,29/09/2020,34990,430,293.857,1776,2,1.714,6965.807,85.604,58.501,353.566,0.398,0.341,1.3,,,,,,,,,1167939,12673,234.219,2.541,12541,2.515,0.02,50,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,30/09/2020,35377,387,322.286,1776,0,1.714,7042.851,77.044,64.161,353.566,0,0.341,1.31,,,,,,,,,1181186,13247,236.876,2.657,12624,2.532,0.02,50,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,01/10/2020,35740,363,328,1776,0,1.429,7115.117,72.266,65.298,353.566,0,0.284,1.32,,,,,,,,,1195710,14524,239.788,2.913,12648,2.536,0.03,33.3,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,02/10/2020,36155,415,354.286,1778,2,1.143,7197.735,82.618,70.531,353.964,0.398,0.228,1.32,,,,,,,,,1208383,12673,242.33,2.541,12381,2.483,0.03,33.3,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,03/10/2020,36597,442,371.857,1780,2,1.429,7285.728,87.993,74.029,354.362,0.398,0.284,1.32,,,,,,,,,1222004,13621,245.061,2.732,12640,2.535,0.03,33.3,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,04/10/2020,37063,466,392.571,1784,4,1.714,7378.5,92.771,78.153,355.159,0.796,0.341,1.32,,,122,24.288,20,3.953,113,22.53,1233299,11295,247.326,2.265,12557,2.518,0.03,33.3,tests performed,,,,,,,,,,,,,,5023108,1271.7999,5.31,10.09,257.13068
IRL,Europe,Ireland,05/10/2020,37668,605,444,1785,1,1.571,7498.943,120.443,88.391,355.358,0.199,0.313,1.33,,,,,,,,,1245465,12166,249.766,2.44,12886,2.584,0.03,33.3,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,06/10/2020,38032,364,434.571,1787,2,1.571,7571.408,72.465,86.514,355.756,0.398,0.313,1.34,,,,,,,,,1257111,11646,252.102,2.335,12739,2.555,0.03,33.3,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,07/10/2020,38549,517,453.143,1790,3,2,7674.332,102.924,90.212,356.353,0.597,0.398,1.35,,,,,,,,,1271653,14542,255.018,2.916,12924,2.592,0.04,25,tests performed,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,08/10/2020,38973,424,461.857,1792,2,2.286,7758.742,84.41,91.946,356.751,0.398,0.455,1.37,,,,,,,,,1287533,15880,258.202,3.185,13118,2.631,0.04,25,tests performed,,,,,,,,,,,,,,5023108,,,,
